lot_frontage,overall_qual,mas_vnr_area,exter_qual,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,total_bsmt_sf,heating_qc,central_air,1st_flr_sf,2nd_flr_sf,gr_liv_area,bsmt_full_bath,full_bath,half_bath,kitchen_qual,totrms_abvgrd,fireplaces,garage_type,garage_finish,garage_cars,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,fence,log_saleprice,yrs_since_year_remod_add,yrs_since_year_built,log_lot_area,ms_zoning_rm,ms_zoning_others,lot_shape_reg,lot_shape_others,neighborhood_collgcr,neighborhood_crawfor,neighborhood_edwards,neighborhood_gilbert,neighborhood_idotrr,neighborhood_mitchel,neighborhood_names,neighborhood_nwames,neighborhood_noridge,neighborhood_nridght,neighborhood_oldtown,neighborhood_sawyer,neighborhood_sawyerw,neighborhood_somerst,neighborhood_stonebr,neighborhood_timber,neighborhood_others,roof_style_hip,roof_style_others,exterior_1st_hdboard,exterior_1st_metalsd,exterior_1st_plywood,exterior_1st_vinylsd,exterior_1st_wd_sdng,exterior_1st_others,mas_vnr_type_none,mas_vnr_type_others,foundation_cblock,foundation_pconc,foundation_others,ms_subclass_30,ms_subclass_50,ms_subclass_60,ms_subclass_70,ms_subclass_80,ms_subclass_120,ms_subclass_160,ms_subclass_others
63.0,9,184.0,4,5,4,4,6,205.0,1094.0,5,1,1102,1371,2473,0.0,2,1,4,11,1,3,3,3.0,2,246,39,0,0,12.783761274226782,15,15,9.416703923250376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
122.0,9,0.0,4,5,3,1,1,0.0,1800.0,5,1,1800,0,1800,0.0,2,0,5,7,0,5,3,2.0,2,288,136,0,0,12.384218830913648,14,14,9.386224586806131,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
91.0,7,320.0,4,4,3,3,4,228.0,1080.0,5,1,1108,1089,2197,1.0,2,1,4,9,1,5,3,3.0,2,385,99,0,0,12.568978139219542,27,28,9.211339872309265,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
79.2018103214587,5,0.0,3,3,3,1,3,360.0,720.0,3,1,854,0,1382,0.0,1,1,3,7,0,1,1,2.0,2,237,0,0,0,11.763684183317412,71,80,9.422058905620926,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
63.0,7,0.0,4,4,3,1,1,0.0,847.0,5,1,847,886,1733,0.0,2,1,4,7,1,3,3,2.0,2,144,48,0,0,12.128586666638327,17,17,9.056839480990421,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
72.0,7,0.0,4,4,3,1,1,0.0,1402.0,5,1,1402,0,1402,0.0,2,0,4,7,0,5,2,2.0,2,205,126,0,0,12.344964644396793,13,13,9.064157861798101,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
62.0,5,0.0,3,3,3,1,5,516.0,864.0,3,1,887,0,887,0.0,1,0,3,5,0,5,2,1.0,2,140,0,0,0,11.732060994886899,37,37,9.254070134837509,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
80.0,5,0.0,3,3,3,1,5,758.0,1051.0,4,1,1051,0,1051,1.0,1,0,3,6,0,5,2,2.0,2,0,0,0,0,11.863582336583399,53,53,9.169518377455928,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
69.0,6,0.0,3,3,3,1,4,305.0,755.0,5,1,755,755,1510,0.0,1,0,3,6,0,1,1,1.0,2,0,0,164,0,11.911701584927597,71,101,8.496786381638575,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
87.0,5,564.0,3,3,3,1,1,0.0,1656.0,3,1,1656,0,1656,0.0,2,0,3,8,0,1,1,2.0,2,0,211,0,0,11.813030057420567,48,48,9.13194630454817,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
52.360939903355366,6,0.0,3,4,3,1,5,120.0,1078.0,3,1,958,0,958,0.0,2,0,3,5,1,5,2,2.0,2,0,205,0,0,11.759785542901755,45,45,8.502688505213357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
80.17950111788696,8,0.0,4,4,3,1,6,1231.0,3200.0,5,1,3228,0,3228,1.0,3,0,4,10,1,5,2,2.0,2,264,75,291,0,12.971540487669746,28,29,9.448727152703086,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
84.0,5,0.0,3,3,3,1,3,812.0,1040.0,3,1,1040,0,1040,1.0,1,1,3,5,0,1,3,2.0,2,188,0,0,0,11.884489021402711,53,53,8.919453168575453,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
53.0,5,0.0,3,3,3,1,1,0.0,661.0,5,1,661,589,1250,0.0,2,0,3,8,1,1,1,2.0,2,242,0,81,0,11.842229212112828,18,111,8.587092318795905,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
78.0,6,74.0,3,4,3,1,1,0.0,585.0,5,1,1140,728,1868,0.0,3,1,3,7,1,3,3,2.0,2,268,112,0,0,12.089538829274222,18,37,9.400133943608838,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
96.0,10,468.0,5,5,3,4,6,1082.0,1620.0,5,1,1632,1158,2790,1.0,2,1,5,10,1,3,3,4.0,2,30,200,0,0,13.038981768465277,15,16,9.436599066190539,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
77.8033585833969,6,0.0,3,3,3,1,1,0.0,844.0,4,0,1445,689,2134,0.0,2,0,4,10,0,1,1,2.0,2,0,60,268,0,12.27606501735021,27,105,9.38328476695754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
61.5039908598025,5,0.0,3,3,3,2,1,0.0,686.0,4,1,948,980,1928,0.0,2,0,3,10,0,0,0,0.0,0,0,0,228,0,11.982929094215963,26,105,8.86531163267185,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
67.67160396753452,7,298.0,4,4,3,1,5,772.0,992.0,5,1,1022,1038,2060,1.0,2,1,4,8,1,3,2,2.0,2,0,0,0,4,12.273731294003989,22,22,9.077380244719953,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
68.0,6,0.0,3,3,3,1,1,0.0,901.0,4,1,861,517,1378,0.0,1,0,4,6,0,1,1,1.0,1,54,0,40,0,11.766792188927278,23,86,8.313852267398207,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
124.41509525110907,4,149.0,3,3,3,3,4,1159.0,1249.0,5,1,1622,0,1622,1.0,1,0,3,7,1,6,3,4.0,2,439,0,0,0,12.031719258385396,46,60,10.387856258239758,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
112.0,8,0.0,4,5,3,3,6,745.0,955.0,5,1,955,925,1880,1.0,2,1,5,8,1,5,3,3.0,2,168,127,0,0,12.644369511065932,14,14,9.41058370340406,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
46.198934457402494,8,0.0,4,4,3,1,1,0.0,1074.0,5,1,1088,0,1088,0.0,1,1,4,5,0,5,2,2.0,2,0,74,137,0,12.043553716032399,35,35,8.215006432761575,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
70.0,5,0.0,3,3,3,1,2,369.0,1040.0,3,1,1040,0,1040,0.0,1,0,3,6,0,5,2,1.0,2,140,0,252,2,11.803353763090035,62,62,8.930626469173578,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
55.0,6,0.0,3,3,2,1,1,0.0,602.0,3,1,900,602,1502,0.0,1,1,4,7,2,1,1,1.0,2,96,0,112,0,12.013700752882718,25,98,9.26785427817679,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
21.0,6,604.0,3,3,3,1,5,358.0,483.0,3,1,483,504,987,0.0,1,1,3,5,0,1,1,1.0,2,0,0,0,0,11.401993904262946,50,50,7.426549072397305,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
75.0,6,105.0,3,3,3,4,5,513.0,588.0,3,1,1095,0,1095,1.0,1,0,3,6,0,5,2,1.0,2,0,0,0,0,11.84939770159144,63,63,9.247828816387175,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
24.0,7,50.0,4,4,3,1,1,0.0,970.0,5,1,970,739,1709,0.0,2,0,4,7,0,1,1,2.0,2,0,40,0,0,11.805595078933049,17,17,7.8328075165248645,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
70.0,6,0.0,4,4,3,1,5,758.0,836.0,5,1,844,887,1731,1.0,2,1,4,7,0,5,2,2.0,2,307,85,0,0,12.423198124518821,28,29,9.145268375232467,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
72.686636238962,4,0.0,3,3,4,3,6,648.0,648.0,5,1,960,0,960,1.0,0,0,3,3,0,5,1,1.0,2,88,0,0,0,11.884489021402711,20,56,9.234642664499148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
85.0,6,0.0,3,4,3,1,5,550.0,713.0,3,1,811,741,1552,1.0,2,1,3,6,1,5,2,2.0,2,209,208,0,3,12.100156419938624,46,46,9.347926034928745,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
75.0,8,428.0,4,5,3,3,1,0.0,1795.0,5,1,1795,0,1795,0.0,2,0,4,7,1,5,2,3.0,2,0,49,0,0,11.898187865760873,14,15,9.208939391060555,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
63.0,5,0.0,3,4,3,1,3,458.0,624.0,4,1,624,650,1274,0.0,1,1,3,6,0,1,1,2.0,2,22,0,0,2,11.820410164718188,30,30,9.25674674479034,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
50.0,6,0.0,3,3,3,1,2,264.0,572.0,5,1,848,348,1196,0.0,1,1,3,6,2,1,1,2.0,2,0,0,0,0,11.759785542901755,71,81,8.699514748210191,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
50.0,4,0.0,3,2,3,1,1,0.0,560.0,5,1,704,0,704,0.0,1,0,2,4,0,2,1,1.0,2,0,0,24,0,11.393578707337662,20,75,8.361708288575842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
119.0,5,0.0,3,3,3,1,3,648.0,972.0,3,1,972,0,972,0.0,1,0,3,5,0,5,1,1.0,2,0,0,205,2,11.715866308966918,66,66,9.29605924737872,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
78.0,6,0.0,3,3,3,1,1,0.0,912.0,3,1,912,546,1458,0.0,1,0,3,6,1,5,1,1.0,2,192,0,0,0,11.487607656985938,71,73,9.770127573790836,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
109.0,6,332.0,3,3,3,1,1,0.0,1008.0,3,1,1008,0,1008,0.0,1,0,3,5,0,5,2,2.0,2,0,0,0,0,11.813030057420567,58,58,9.182249491809657,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
90.0,9,452.0,5,5,3,3,6,48.0,1822.0,5,1,1828,0,1828,0.0,2,0,4,9,1,5,1,3.0,2,0,108,0,0,12.659734090733718,14,14,9.366831168735615,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
105.0,3,0.0,2,3,2,1,1,0.0,1013.0,3,0,1013,0,1526,0.0,1,0,2,6,0,0,0,0.0,0,0,0,156,3,11.350406535472453,39,106,9.0442857876461,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
50.0,6,0.0,4,3,3,1,1,0.0,698.0,3,1,786,390,1176,0.0,1,0,3,4,0,1,1,2.0,0,210,0,0,0,11.812289042195847,21,84,8.699514748210191,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
70.0,5,164.0,3,3,3,2,1,0.0,1057.0,4,1,1057,0,1057,0.0,1,0,4,6,0,5,1,1.0,2,0,0,0,0,11.827736204810263,22,66,9.260938424739274,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
91.0,8,660.0,4,4,3,4,6,1696.0,2109.0,5,1,2113,0,2113,1.0,2,1,4,7,1,5,3,3.0,2,236,46,0,0,12.765688433465597,26,26,9.253112463820052,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
65.0,5,0.0,3,3,3,2,5,373.0,943.0,3,1,1387,0,1387,1.0,1,0,3,6,1,5,2,1.0,2,0,0,240,0,11.884489021402711,46,54,8.924523226133914,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
118.0,9,365.0,4,5,3,4,1,0.0,1704.0,5,1,1722,1036,2758,0.0,2,1,5,9,1,3,3,3.0,2,282,55,0,0,12.943236711506893,15,16,9.521787797978225,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
48.0,3,0.0,3,3,3,1,1,0.0,798.0,4,1,840,0,840,0.0,1,0,2,5,0,1,1,1.0,0,112,0,0,0,11.06663836234181,71,101,8.656433258507741,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
55.0,5,0.0,3,3,3,1,3,182.0,793.0,5,1,848,672,1520,0.0,1,0,3,6,0,1,1,1.0,2,0,0,56,0,11.979385322467598,21,89,8.411832675758411,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
91.0,8,164.0,4,4,3,1,6,1220.0,1542.0,5,1,1542,0,1542,1.0,2,0,4,6,1,5,1,3.0,2,168,110,0,0,12.469440252634902,14,14,9.378393956972433,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
71.0,5,0.0,3,3,3,1,3,507.0,910.0,2,1,910,475,1385,0.0,2,0,3,6,0,1,1,2.0,2,0,0,0,3,12.01974306733868,69,69,9.050171619823361,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0
66.0,5,0.0,3,3,3,3,5,734.0,896.0,3,1,936,0,936,1.0,1,0,3,6,1,5,2,1.0,2,24,90,160,0,11.77528972943772,59,59,8.81877816903701,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
51.0,5,0.0,3,2,2,1,2,384.0,824.0,3,0,824,464,1288,0.0,1,0,3,6,0,1,1,1.0,2,0,0,0,0,11.626254150277232,71,80,8.730851903519232,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
80.0,5,148.0,3,3,3,2,5,776.0,1120.0,4,1,1128,0,1128,1.0,2,0,3,6,0,5,2,2.0,2,192,20,123,3,11.951180395901384,58,58,9.071078304642676,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
92.0,8,84.0,4,5,3,1,1,0.0,774.0,5,1,774,1194,1968,0.0,2,1,5,8,1,3,3,3.0,2,0,75,0,0,12.504323669331189,11,12,9.392911897525345,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
80.2027601057074,6,0.0,3,3,3,1,5,939.0,1246.0,3,1,1246,0,1246,1.0,1,0,3,6,2,5,2,2.0,2,0,69,0,0,12.05524975579559,57,57,9.449357272446683,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
75.0,7,0.0,3,3,3,1,4,410.0,800.0,3,1,960,780,1740,0.0,1,1,3,6,2,5,1,1.0,2,0,0,0,0,12.299107511497363,37,81,9.482274087459825,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
67.26059590299914,5,0.0,3,3,3,1,5,181.0,925.0,4,1,925,0,925,1.0,1,0,3,5,0,1,1,2.0,2,203,74,0,0,11.801856756822442,58,58,9.063926353520646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
76.0,7,0.0,3,4,3,1,1,0.0,384.0,5,1,774,656,1430,0.0,2,1,3,8,1,3,2,2.0,2,100,0,0,0,12.043553716032399,21,21,9.207034914967457,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
60.0,8,0.0,4,3,3,1,1,0.0,930.0,3,0,930,636,1566,0.0,2,0,4,7,0,1,1,1.0,2,54,228,246,0,11.918390573078392,18,121,9.169518377455928,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
80.4175594143469,5,0.0,3,3,3,1,4,624.0,984.0,3,0,950,0,950,0.0,1,0,3,5,0,1,1,2.0,2,0,32,0,2,11.77528972943772,68,68,9.455167134121535,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
70.0,5,128.0,3,3,3,3,5,748.0,1144.0,3,1,1144,0,1144,1.0,1,0,3,6,1,5,2,1.0,2,86,0,0,0,11.870599909242044,62,62,9.007367027451355,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
90.0,5,0.0,3,3,3,1,1,0.0,1114.0,3,1,1114,0,1114,1.0,1,0,3,5,0,5,2,2.0,2,0,0,0,0,11.84939770159144,60,60,9.20029003612268,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
95.0,7,1115.0,3,4,3,4,5,1880.0,2223.0,5,1,2223,0,2223,1.0,2,0,3,8,2,5,3,2.0,2,300,0,0,0,12.404923504275338,48,48,9.521568058002977,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
60.0,5,0.0,3,3,2,1,1,0.0,530.0,3,0,581,530,1111,0.0,1,0,2,6,0,1,1,1.0,0,0,0,144,0,11.522875795823397,25,101,8.881836305004146,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
65.0,5,0.0,3,3,3,1,1,0.0,960.0,5,1,960,0,960,0.0,1,0,3,5,0,1,1,2.0,2,0,0,0,0,11.736069016284437,63,63,9.185022563991893,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
73.0,6,0.0,3,4,3,1,1,0.0,932.0,4,1,932,701,1633,0.0,2,1,3,7,1,5,3,2.0,2,0,39,0,0,12.117241431823558,23,23,9.322239464473592,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
92.0,6,0.0,3,3,3,1,1,0.0,755.0,5,1,929,929,2229,0.0,1,0,3,8,0,0,0,0.0,2,0,198,30,3,11.55214617812351,71,109,8.616133139271142,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
64.0,6,0.0,3,3,3,1,1,0.0,936.0,3,1,984,0,984,1.0,1,0,3,4,0,1,1,1.0,2,0,0,0,2,11.630708500626612,67,67,8.762489547371581,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
79.0,6,157.0,3,4,3,1,4,625.0,1686.0,3,1,1686,0,1686,1.0,2,0,3,7,1,5,1,2.0,2,384,131,0,0,12.24288661865289,41,41,9.234056898593499,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
78.0,7,140.0,4,4,3,4,6,56.0,1614.0,5,1,1614,0,1614,0.0,2,0,4,7,1,5,3,2.0,2,100,45,0,0,12.323855681186558,16,16,9.139488631004232,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60.0,5,0.0,3,3,3,1,4,437.0,864.0,5,1,864,0,864,0.0,1,0,3,5,0,1,1,1.0,2,0,0,0,3,11.694413341015606,49,49,8.881836305004146,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
108.0,7,206.0,4,5,4,1,1,0.0,1721.0,5,1,1740,0,1740,0.0,2,0,4,8,0,5,2,3.0,2,0,43,0,0,12.587927887999204,15,15,9.411483683010726,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
78.0,5,0.0,3,3,3,1,3,570.0,1461.0,4,1,1721,0,1721,0.0,2,1,3,7,1,5,2,2.0,2,0,96,180,3,12.100712129872347,28,53,9.24329147211587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
79.11335066545871,6,335.0,3,3,3,3,6,539.0,1012.0,3,1,1034,0,1034,1.0,1,0,3,6,0,5,1,3.0,2,0,0,0,0,12.042965307660024,45,45,9.419628376999952,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
68.0,6,0.0,3,0,0,0,0,0.0,0.0,3,1,1318,584,1902,0.0,2,0,3,8,0,5,1,2.0,2,0,0,0,0,11.626254150277232,43,43,9.097171673870545,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
81.0,6,0.0,3,4,3,1,6,338.0,1040.0,3,1,1097,0,1097,0.0,2,0,3,6,0,5,1,2.0,2,0,0,0,4,11.931635799828413,36,37,9.176990392294629,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
