sent_id,rev_id,sent_text,category,sentiment
991,683109093,Lalikumar who handle our table is very friendly & comes to check on us every now & then to ensure that we are not lacking anything.,service,1.0
992,683109093,And place is also not noisy (not sure if this is because it’s a weekday ),none,-1.0
993,683109093,so it’s great for catchup with frens.,none,1.0
994,683109093,Glad we make the choice to come here.,none,1.0
995,683099580,Great ambience and service by Lalikumar Camilla!,service,1.0
996,683099580,Great food too!,food,1.0
997,683099580,Was greeted with the friendly and helpful staff who was always on hand to cater to our requirements.,service,1.0
998,683099580,The harpist playing classical music added to the relaxing and luxurious feel of the place.,none,1.0
999,682869317,"I have meals at Jade for several occassions; and coincidentally, the same table was reserved for us, served by Yvonne.  ",none,0.0
1000,682869317,"We enjoyed the ambience, quality food and excellent service from Yvonne.",food,1.0
1001,682869317,"On an occasion, she advised us that the portion of the roast duck would be decided after we had selected the various dishes to avoid over-order and food wastage.",food,-1.0
1002,682869317,We were very impressed by her kind gesture.,none,1.0
1004,682869317,"For the good food and service, we highly recommend Jade.",food,1.0
1005,682861002,"Ich war auf Geschäftsreise und durfte im Fullerton, dem alten Postgebäude von Singapur übernachten.",none,-1.0
1006,682861002,"Ein beeindruckendes Hotel, ein riesiger Teich im Untergeschoß, direkter Anschluss an Tiefgarage und die Hafenpromenade.",none,-1.0
1007,682861002,"Die Zimmer sehr geschmackvoll, eingerichtet - Frühstück gigantisch- da bleibt kein Wunsch offen.",none,-1.0
1008,682861002,Personal sehr freundlich - und der Außenpool ... mit Blick auf die Bay ... traumhaft ...,other,-1.0
1011,682832613,Wonderful services by Lailanie and Geraldine for the afternoon tea in the hotel.,service,1.0
1012,682832613,They are very friendly and they will chat with you comfortably.,service,1.0
1013,682832613,A very nice and cozy environment for a relaxing day with your family and friends.,none,1.0
1014,682832613,I will definitely come again :),none,1.0
1015,682794597,We came to Singapore to celebrate our wedding anniversary.,none,1.0
1016,682794597,The Fullerton Hotel is the perfect place to stay in a great heritage enviroment.,none,1.0
1017,682794597,"the entire hotel, the rooms, the service and the extremely friendly and courteous staff make this stay very pleasant.",service,1.0
1018,682794597,"Many thanks to the entire team of Fullerton and especially to Patricia, Steve, Fish, Cherry, Boon and Celine.",none,1.0
1019,682677376,Been traveling to Singapore these year and stayed in all the 5 star hotels; Fullerton is on the top of my list now.,none,1.0
1020,682677376,I very particular with service and had high expectation especially from luxury brands.,service,0.0
1021,682677376,I'm not loyal to any particular hotels chain and not usually write a review nor reply a survey.,none,-1.0
1022,682677376,"However, i decided to share my comment this time as the service i received here was extraordinary and beyond my expectation.",service,1.0
1023,682677376,The luxurious room with awesome amenities; the service from reception to housekeeping.,service,1.0
1024,682677376,Everyone are the stars and diamond of this property.,none,1.0
1025,682677376,"Especially thanks to Ms Kate, the manager on duty who provide excellent service.",service,1.0
1026,682677376,I really enjoyed my stay and will definitely come back again.,none,1.0
1027,682677376,Look forward for my year end trip in Singapore Fullerton again!,none,0.0
1028,682575655,I spent 20 odd nights in the hotel for work with a group of others.,none,-1.0
1029,682575655,  The rooms are fantastic - very large with good work space and plenty of room.,room,1.0
1030,682575655,Housekeeping was very good - with the rooms thoroughly cleaned during the day and the beds turned down at night.  ,room,1.0
1031,682575655,The breakfast was thoroughly enjoyable with an excellent selection of varying cuisines and a great range of fresh fruit.,food,1.0
1032,682575655,Eggs ordered as you like them.,none,1.0
1033,682575655,Fresh bread everyday,none,1.0
1034,682575655,and some great dim sum.,none,1.0
1036,682575655,Not a terrible experience for staying so long.,none,1.0
1037,682451895,"The staff are friendly, helpful and very professional.",service,1.0
1038,682451895,The hotel is in an excellent location and there’s many options for dining and entertainment.  ,none,1.0
1039,682451895,This was a wonderful stopover and relaxing way to end of a holiday.,none,1.0
1040,682356429,I was dining at the lighthouse restaurant in June 2019 .,food,0.0
1041,682356429,The food was scrumptious and the atmosphere was great.,food,1.0
1042,682356429,It was also a great pleasure to be served by the waiters Khalid and Ian for the services rendered to us.,service,1.0
1043,682356429,I will definitely be back to the lighthouse should the opportunity arise .,none,1.0
1044,682324289,"was such a delight to be served by their staff, khalid.",service,1.0
1045,682324289,"it was such a pleasure to be served by him,thank you for such a great experience.with such exquisite service,wonderful meal and a pleasing view, will definitely come back again!",service,1.0
1046,682323105,Very satisfied The staff were very friendly and have a excellent service.,service,1.0
1047,682323105,"Besides that, they also provide a good advice of the food selection.",food,1.0
1048,682323105,"Especially Yeeming, Meewan & Grace...",none,0.0
1049,682323105, Will come back again when visit Singapore,none,0.0
1050,682323025,I went to The Lighthouse restaurant on the 18th of June around noon.,food,0.0
1051,682323025,The service provided by Alexandra and Khalid were absolutely ; I have never experienced better service anywhere before.,service,-1.0
1052,682323025,"The food there is delicious, and the service is fantastic.",food,1.0
1053,682323025,I would definitely come back here again.,none,1.0
1054,682322564,I had an enjoyable lunch with my friends in The Lighthouse restaurant.,food,1.0
1055,682322564,The service rendered by Khalid and Ian was topnotch.,service,0.0
1056,682322564,"The food was spectacular, a must try for every dish.",food,0.0
1057,682322564,Will be looking forward to coming again in the near future.,none,0.0
1058,682322564,Thank you so much for the great experience.,none,1.0
1059,682168567,This is the third time I have stayed at the Fullterton and without question I recommend the hotel to all.  ,none,-1.0
1060,682168567,You cannot find a comfier stay in Singapore and the staff are so welcoming and attentive.  ,service,1.0
1061,682168567,"The hotel is spotless, full of good food and so well located.",food,1.0
1063,682168567,I would not want to stay anywhere else!  ,none,-1.0
1064,682168567,"Thank  you to Mr Boon, Ms Pauline and all the Front of House staff who remember me each time and make sure I am very happy. :-)",service,1.0
1066,682166316,Straits Club特典つきの部屋に宿泊し、ラウンジでアフターヌーンティとイブニングカクテルのサービスはすばらしかったです。ちょうどクリスマスの時期でしたので、ロビーのフロアには特徴あるクリスマスツリーが飾ってあり、また聖歌隊の歌を楽しむことができました。 また宿泊したいと思いました。,none,0.0
1067,682121441,"I visit town restaurant with my hk friends on 17/6 Monday, when we start eating the nasi goreng ikan billis I found it have a hair inside,  when Lucia passby my table, I mention about this and keep low profile to ask her to inform the chef without acknowledging with other customers, Lucia really inform the chef and end up to change the fried rice,i have inform to Cheryl about this thing,  shr very appreciated, I n my friends very appreciated because Fullerton Hotel have this good staff,  ",service,1.0
1068,682121441,"I hope next time when I returning to town restaurants, I wish I can see Lucia And Cheryl to serve us again.",food,1.0
1070,682121441,Thank you  Jasontai102525@gmail.com.com,none,1.0
1071,682099475,"Had a stop over prior to flying home to Melbourne , a terrific hotel with highly capable staff who a very happy to assist.",service,1.0
1072,682099475,Breakfast was very good although the coffee training would be a good idea.,food,1.0
1073,682099475,"Room had a good view and house keeping was excellent, thanks Simon .",room,1.0
1074,682099475,"We were helped with our Enquiries by Anais Faucher who went out of her way to make our time at The Fullerton a great experience , thank Anais .",none,1.0
1075,682099475,Our cocktail host Juan Paolo Perlada was also very good with his service plus the travel tips for touring the city sights.,service,1.0
1076,682099475,We stayed on the 4th floor giving easy access to the large pool and easy walks to all points of the hotel and then to the city sights.,pool,1.0
1077,682099475,Special thanks to the doormen who arranged our taxis .,none,1.0
1078,682099475,Will stay there again .,none,0.0
1079,682093342,Nice relaxing afternoon tea with chill music played and a good selection of teas and coffee.,food,1.0
